otc_id,otc_name,jan_code,otc_unit,otc_celler,otc_maker,otc_elements,備考
2392,ダイアフラジンＡソフト,4987360200775,20g,富山めぐみ製薬株式会社,東光薬品工業株式会社,ジフェンヒドラミン,
2393,ダイアフラジンＡ軟膏,4987360200430,20g,富山めぐみ製薬株式会社,東光薬品工業株式会社,ジフェンヒドラミン,
2394,ダイアフラジンＡ軟膏,4987360200683,10g,富山めぐみ製薬株式会社,東光薬品工業株式会社,ジフェンヒドラミン,
2395,第一葛根湯エキス顆粒Ｍ,4987627120044,5包,第一薬品工業株式会社,第一薬品工業株式会社,マオウ,
2396,第一ゴールド目薬,4987627130029,12mL,第一薬品工業株式会社,第一薬品工業株式会社,クロルフェニラミン,R4.5追加
2397,大学目薬,4987084413291,15mL,参天製薬株式会社,参天製薬株式会社,クロルフェニラミン、ナファゾリン,R4.2追加
2398,大正トンプク,4987306038936,6包,大正製薬株式会社,大正製薬株式会社,アセトアミノフェン、エテンザミド,
2399,ダイスット,4979949001866,30mL,,株式会社　雪の元本店,ナファゾリン,R4.3追加
2400,大生堂　葛根湯シロップＡ,4981529114835,30mL×3本,株式会社富士薬品,大生堂薬品工業株式会社,マオウ,
2401,ダイハップＡクール,4987475119450,S判5枚,,株式会社大石膏盛堂,サリチル酸メチル,R4.4追加
2402,ダイハップＡクール,4987475119467,L判5枚,,株式会社大石膏盛堂,サリチル酸メチル,R4.4追加
2403,ダイハップ温感パッチα,4987475118408,156枚,株式会社大石膏盛堂,株式会社大石膏盛堂,サリチル酸メチル,
2404,ダイハップ温感パッチα,4987475120647,大判78枚,,株式会社大石膏盛堂,サリチル酸メチル,R5.12追加
2405,ダイハップクール,,S判5枚,,株式会社大石膏盛堂,サリチル酸メチル,R4.5包装単位訂正 JANコードなし
2406,ダイハップクール,,L判5枚,,株式会社大石膏盛堂,サリチル酸メチル,R4.5包装単位訂正 JANコードなし
2407,大毎　ケロン散,,1g×2包入,株式会社　大毎代理部薬品部,株式会社　大毎代理部薬品部,アセトアミノフェン,JANコードなし
2408,ダイマイノーセイ,,1g×2包入,株式会社　大毎代理部薬品部,株式会社　大毎代理部薬品部,アセトアミノフェン,JANコードなし
2409,大毎　ピタリン,,1g×2包入,株式会社　大毎代理部薬品部,株式会社　大毎代理部薬品部,アスピリン,JANコードなし
2410,タイムコールＰ錠,4976084054214,40錠,日邦薬品工業株式会社,日東薬品工業株式会社,アセトアミノフェン、クロルフェニラミン、ジヒドロコデイン、メチルエフェドリン,
2411,ダイヤルかぜ１顆粒,4582451710562,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2412,ダイヤルかぜ１顆粒,4962438930020,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2413,ダイヤルかぜ１顆粒,4962438930044,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2414,ダイヤルかぜ１錠剤,4582451710517,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2415,ダイヤルかぜ１錠剤,4962438627067,63錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2416,ダイヤルかぜ１錠剤,4571292674867,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,R4.2追加
2417,ダイヤルかぜ２顆粒,4582451710579,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2418,ダイヤルかぜ２顆粒,4962438930129,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2419,ダイヤルかぜ２顆粒,4962438930143,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2420,ダイヤルかぜ２顆粒,4987438026573,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2421,ダイヤルかぜ２錠剤,4582451710524,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2422,ダイヤルかぜ２錠剤,4962438627074,63錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,
2423,ダイヤルかぜ２錠剤,4571292674874,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,R4.2追加
2424,ダイヤルかぜ３顆粒,4582451710586,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2425,ダイヤルかぜ３顆粒,4962438628354,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2426,ダイヤルかぜ３顆粒,4962438930228,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2427,ダイヤルかぜ３顆粒,4962438930242,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2428,ダイヤルかぜ３錠剤,4582451710531,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2429,ダイヤルかぜ３錠剤,4962438627081,63錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2430,ダイヤルかぜ３錠剤,4571292674881,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,R4.2追加
2431,ダイヤルかぜ５顆粒,4582451710593,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2432,ダイヤルかぜ５顆粒,4962438628552,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2433,ダイヤルかぜ５顆粒,4962438930327,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2434,ダイヤルかぜ５顆粒,4962438930341,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2435,ダイヤルかぜ５錠剤,4582451710548,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2436,ダイヤルかぜ５錠剤,4962438627098,63錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2437,ダイヤルかぜ５錠剤,4571292674898,54錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン,R4.2追加
2438,ダイヤルかぜ７顆粒,4582451710609,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2439,ダイヤルかぜ７顆粒,4962438930426,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2440,ダイヤルかぜ７顆粒,4962438930440,12包,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
2441,ダイヤルかぜ７錠剤,4582451710555,52錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、デキストロメトルファン、メチルエフェドリン,
2442,ダイヤルかぜ７錠剤,4962438627104,64錠,ジェーピーエス製薬株式会社,ジェーピーエス製薬株式会社,アセトアミノフェン、デキストロメトルファン、メチルエフェドリン,
2443,太陽,4987466131041,180g,,株式会社　栃本天海堂,マオウ,
2444,太陽,,180g,日の丸漢方株式会社,株式会社　栃本天海堂,マオウ,JANコードなし
2445,タイヨーパップＥ,,6枚,株式会社太陽薬品,大協薬品工業株式会社,サリチル酸グリコール,JANコードなし
2446,タイヨーパップＥ,,５枚,株式会社太陽薬品,大協薬品工業株式会社,サリチル酸グリコール,R6.1追加 JANコードなし
2447,タイヨー鼻炎スプレーアルファ,4975175011686,30mL,,大洋製薬株式会社,クロルフェニラミン、ナファゾリン,
2448,タイヨー鼻炎スプレーアルファ,4975175011648,30mL,,大洋製薬株式会社,クロルフェニラミン、ナファゾリン,R6.3追加
2449,ダイラップＥ,4987524122417,16枚,株式会社富士薬品,大協薬品工業株式会社,サリチル酸メチル,R4.9JANｺｰﾄﾞ訂正
2450,タイレノールＡ,4987123701709,10錠,ジョンソン・エンド・ジョンソン株式会社,東亜薬品株式会社,アセトアミノフェン,
2451,タイレノールＡ,4987123701716,20錠,ジョンソン・エンド・ジョンソン株式会社,東亜薬品株式会社,アセトアミノフェン,
2452,タイレノールＡ,4987910002682,10錠,JNTLコンシューマーヘルス株式会社,東亜薬品株式会社,アセトアミノフェン,R4.10追加 R4.11発売元企業名変更
2453,タイレノールＡ,4987910002699,20錠,JNTLコンシューマーヘルス株式会社,東亜薬品株式会社,アセトアミノフェン,R4.10追加 R4.11発売元企業名変更
2454,タイレノールＡ,4987910003030,10錠,JNTLコンシューマーヘルス株式会社,東亜薬品株式会社,アセトアミノフェン,R5.9追加
2455,タイレノールＡ,4987910003047,20錠,JNTLコンシューマーヘルス株式会社,東亜薬品株式会社,アセトアミノフェン,R5.9追加
2456,タイレノールＡ,4987910002705,30錠,JNTLコンシューマーヘルス株式会社,東亜薬品株式会社,アセトアミノフェン,R5.9追加
